originator_tax_id,reference_number,amount,due_on,status
98765432000198,RECV-2028-030062,47494.30,2026-10-26,eligible
11223344000177,RECV-2028-030063,24909.70,2027-09-13,cancelled
55667788000133,RECV-2028-030064,637.06,2026-10-13,advanced
99887766000111,RECV-2028-030065,44089.06,2027-02-10,pending
12345678000195,RECV-2028-030066,8820.28,2026-05-10,pending
98765432000198,RECV-2028-030067,264.00,2027-09-02,eligible
11223344000177,RECV-2028-030068,43419.41,2027-12-23,advanced
55667788000133,RECV-2028-030069,24682.97,2027-12-19,eligible
99887766000111,RECV-2028-030070,46632.96,2027-01-20,cancelled
12345678000195,RECV-2028-030071,27325.76,2027-07-23,pending
98765432000198,RECV-2028-030072,1850.05,2028-02-26,eligible
11223344000177,RECV-2028-030073,15286.61,2028-01-30,advanced
55667788000133,RECV-2028-030074,12268.04,2027-07-10,pending
99887766000111,RECV-2028-030075,19749.89,2027-03-18,pending
12345678000195,RECV-2028-030076,1728.93,2027-02-27,advanced
98765432000198,RECV-2028-030077,21228.45,2026-07-23,pending
11223344000177,RECV-2028-030078,2977.72,2027-03-21,eligible
55667788000133,RECV-2028-030079,47927.39,2026-10-08,eligible
99887766000111,RECV-2028-030080,19378.37,2027-12-31,eligible
12345678000195,RECV-2028-030081,31528.79,2027-04-02,advanced
98765432000198,RECV-2028-030082,7064.15,2028-01-11,advanced
11223344000177,RECV-2028-030083,48945.73,2027-11-08,pending
55667788000133,RECV-2028-030084,41873.27,2026-10-20,pending
99887766000111,RECV-2028-030085,42511.14,2027-06-24,cancelled
12345678000195,RECV-2028-030086,45790.12,2026-08-15,advanced
98765432000198,RECV-2028-030087,28444.33,2028-02-23,pending
11223344000177,,33458.56,2026-06-13,eligible
55667788000133,RECV-2028-030089,4508.60,2026-09-17,pending
99887766000111,RECV-2028-030090,19159.90,2027-08-02,advanced
12345678000195,RECV-2028-030091,30744.21,2027-02-01,advanced
98765432000198,RECV-2028-030092,19635.82,2026-08-16,pending
11223344000177,RECV-2028-030093,34521.41,2027-09-04,advanced
55667788000133,RECV-2028-030094,39369.75,2027-04-15,eligible
99887766000111,RECV-2028-030095,2536.92,2026-10-12,eligible
12345678000195,RECV-2028-030096,18607.99,2027-01-02,advanced
98765432000198,RECV-2028-030097,25455.55,2028-02-06,advanced
11223344000177,RECV-2028-030098,28916.96,2026-11-06,advanced
55667788000133,RECV-2028-030099,29985.13,2028-03-24,eligible
99887766000111,RECV-2028-030100,26191.50,2027-12-11,eligible
12345678000195,RECV-2028-030101,27278.79,2027-07-05,eligible
98765432000198,RECV-2028-030102,35409.60,2028-02-08,advanced
11223344000177,RECV-2028-030103,16047.21,2026-06-03,advanced
55667788000133,RECV-2028-030104,35438.85,2027-08-14,advanced
99887766000111,RECV-2028-030105,15186.00,2027-08-02,eligible
12345678000195,RECV-2028-030106,24067.14,2027-02-06,advanced
98765432000198,RECV-2028-030107,30407.08,2027-09-06,pending
11223344000177,RECV-2028-030108,16320.66,2027-03-02,pending
55667788000133,RECV-2028-030109,39635.89,2026-05-13,advanced
99887766000111,RECV-2028-030110,36592.40,2027-05-10,advanced
12345678000195,RECV-2028-030111,19049.84,2027-04-22,eligible
98765432000198,RECV-2028-030112,9482.08,2027-10-30,eligible
11223344000177,RECV-2028-030113,17561.06,2027-04-06,advanced
55667788000133,RECV-2028-030114,8802.89,2028-03-12,eligible
99887766000111,RECV-2028-030115,7268.88,2026-05-07,cancelled
12345678000195,RECV-2028-030116,36061.26,2026-09-16,advanced
98765432000198,RECV-2028-030117,26269.36,2028-02-24,pending
11223344000177,RECV-2028-030118,31694.32,2026-08-12,cancelled
55667788000133,RECV-2028-030119,5145.21,2028-02-02,advanced
99887766000111,RECV-2028-030120,46746.21,2028-01-23,cancelled
12345678000195,RECV-2028-030121,22711.45,2027-08-12,cancelled
98765432000198,RECV-2028-030122,731.14,2027-08-06,pending
11223344000177,RECV-2028-030123,39365.97,2027-08-12,cancelled
55667788000133,RECV-2028-030124,25099.91,2027-06-03,pending
99887766000111,RECV-2028-030125,25751.13,2027-06-29,advanced
12345678000195,RECV-2028-030126,9158.96,2027-11-02,pending
98765432000198,RECV-2028-030127,47617.51,2026-12-14,eligible
11223344000177,RECV-2028-030128,20080.96,2026-12-20,pending
55667788000133,RECV-2028-030129,43556.22,2028-03-07,pending
99887766000111,RECV-2028-030130,10191.60,2026-11-16,advanced
12345678000195,RECV-2028-030131,44151.19,2027-07-19,pending
98765432000198,RECV-2028-030132,26192.73,2027-05-28,pending
11223344000177,RECV-2028-030133,21046.23,2026-11-07,eligible
55667788000133,RECV-2028-030134,47413.47,2026-10-31,advanced
99887766000111,RECV-2028-030135,20068.39,2027-06-03,eligible
12345678000195,RECV-2028-030136,44914.02,2027-05-24,advanced
98765432000198,RECV-2028-030137,44403.50,2027-02-21,advanced
11223344000177,RECV-2028-030138,34032.39,2027-01-10,pending
55667788000133,RECV-2028-030139,47588.92,2026-07-02,pending
99887766000111,RECV-2028-030140,10634.18,2027-12-29,cancelled
12345678000195,RECV-2028-030141,13111.21,2027-04-05,advanced
98765432000198,RECV-2028-030142,44623.02,2027-11-22,advanced
11223344000177,RECV-2028-030143,15597.83,2027-08-15,advanced
55667788000133,RECV-2028-030144,27327.00,2026-06-18,cancelled
99887766000111,RECV-2028-030145,1603.98,2027-08-05,eligible
12345678000195,,38354.43,2028-03-09,cancelled
98765432000198,RECV-2028-030147,39592.49,2026-10-19,cancelled
11223344000177,RECV-2028-030148,13010.49,2028-01-12,pending
55667788000133,RECV-2028-030149,22169.88,2027-11-29,cancelled
99887766000111,RECV-2028-030150,44220.68,2026-11-25,pending
12345678000195,RECV-2028-030151,27849.78,2027-12-13,eligible
98765432000198,RECV-2028-030152,28615.84,2027-02-27,advanced
11223344000177,RECV-2028-030153,16129.02,2027-06-13,cancelled
55667788000133,RECV-2028-030154,43143.53,2027-04-21,cancelled
99887766000111,RECV-2028-030155,48648.11,2027-06-29,cancelled
12345678000195,RECV-2028-030156,32860.92,2027-03-27,advanced
98765432000198,RECV-2028-030157,10233.84,2026-09-08,pending
11223344000177,RECV-2028-030158,9827.27,2027-07-08,advanced
55667788000133,RECV-2028-030159,4224.81,2027-12-31,eligible
99887766000111,RECV-2028-030160,27265.01,2027-04-21,advanced
12345678000195,RECV-2028-030161,49333.31,2028-01-05,eligible
98765432000198,RECV-2028-030162,49516.59,2027-04-18,advanced
11223344000177,RECV-2028-030163,47745.39,2027-12-24,pending
55667788000133,RECV-2028-030164,13832.75,2027-03-08,advanced
99887766000111,RECV-2028-030165,49767.79,2026-06-28,pending
12345678000195,RECV-2028-030166,17745.78,2028-03-20,cancelled
98765432000198,RECV-2028-030167,18625.39,2028-03-16,cancelled
11223344000177,RECV-2028-030168,40322.98,2027-08-01,pending
55667788000133,RECV-2028-030169,43374.18,2026-10-24,pending
99887766000111,RECV-2028-030170,39017.77,2028-01-21,pending
12345678000195,RECV-2028-030171,23867.16,2027-10-17,cancelled
98765432000198,,45538.50,2028-01-12,pending
11223344000177,RECV-2028-030173,6559.90,2026-10-27,advanced
55667788000133,RECV-2028-030174,44124.61,2027-08-16,advanced
99887766000111,RECV-2028-030175,32762.86,2028-02-25,cancelled
12345678000195,RECV-2028-030176,9407.87,2026-05-31,cancelled
98765432000198,RECV-2028-030177,45907.30,2026-06-22,advanced
11223344000177,RECV-2028-030178,48292.01,2028-03-17,cancelled
55667788000133,RECV-2028-030179,31454.58,2027-10-23,advanced
99887766000111,RECV-2028-030180,49055.78,2026-05-26,eligible
12345678000195,RECV-2028-030181,37055.99,2027-12-08,pending
98765432000198,RECV-2028-030182,21407.36,2027-11-28,pending
11223344000177,RECV-2028-030183,2814.70,2026-08-24,cancelled
55667788000133,RECV-2028-030184,9174.10,2027-01-14,cancelled
99887766000111,RECV-2028-030185,38100.95,2026-11-05,eligible
12345678000195,RECV-2028-030186,6540.37,2028-03-16,advanced
98765432000198,RECV-2028-030187,13588.13,2027-03-28,cancelled
11223344000177,RECV-2028-030188,1074.59,2026-11-17,advanced
55667788000133,RECV-2028-030189,49330.52,2026-07-27,pending
99887766000111,RECV-2028-030190,468.16,2027-02-03,eligible
12345678000195,RECV-2028-030191,1251.63,2026-11-16,advanced
98765432000198,RECV-2028-030192,10160.14,2027-01-21,eligible
11223344000177,RECV-2028-030193,20598.94,2028-02-19,pending
55667788000133,RECV-2028-030194,43631.47,2026-05-02,advanced
99887766000111,RECV-2028-030195,20095.79,2026-08-30,cancelled
12345678000195,RECV-2028-030196,1726.51,2027-02-07,eligible
98765432000198,RECV-2028-030197,18798.57,2027-09-04,eligible
11223344000177,RECV-2028-030198,42991.43,2027-06-22,advanced
55667788000133,RECV-2028-030199,865.58,2027-06-09,advanced
99887766000111,RECV-2028-030200,33807.71,2026-07-07,advanced
12345678000195,,43856.37,2026-08-26,eligible
98765432000198,RECV-2028-030202,43811.73,2027-09-21,cancelled
11223344000177,RECV-2028-030203,17117.40,2027-05-17,advanced
55667788000133,RECV-2028-030204,42580.46,2027-07-03,pending
99887766000111,,4382.31,2026-11-20,cancelled
12345678000195,RECV-2028-030206,39246.16,2026-06-14,eligible
98765432000198,RECV-2028-030207,12658.78,2027-10-22,eligible
11223344000177,RECV-2028-030208,32713.37,2026-11-01,advanced
55667788000133,RECV-2028-030209,37394.01,2027-10-12,advanced
99887766000111,RECV-2028-030210,15280.00,2026-07-20,pending
12345678000195,RECV-2028-030211,42296.82,2027-09-24,cancelled
98765432000198,RECV-2028-030212,6228.93,2026-10-14,pending
11223344000177,RECV-2028-030213,24752.21,2027-08-27,pending
55667788000133,RECV-2028-030214,16834.00,2027-11-19,cancelled
99887766000111,RECV-2028-030215,7954.03,2026-06-29,cancelled
12345678000195,RECV-2028-030216,21600.10,2027-08-04,pending
98765432000198,RECV-2028-030217,22942.13,2028-01-27,eligible
11223344000177,RECV-2028-030218,13071.75,2028-03-20,cancelled
55667788000133,RECV-2028-030219,41605.13,2028-02-20,cancelled
99887766000111,RECV-2028-030220,48409.00,2027-08-04,advanced
12345678000195,RECV-2028-030221,36174.32,2027-10-20,pending
98765432000198,RECV-2028-030222,33336.28,2026-12-18,advanced
11223344000177,RECV-2028-030223,12349.42,2026-11-25,advanced
55667788000133,RECV-2028-030224,19046.45,2028-01-25,advanced
99887766000111,RECV-2028-030225,23760.31,2028-01-30,pending
12345678000195,RECV-2028-030226,7400.45,2026-12-26,advanced
98765432000198,RECV-2028-030227,39736.32,2026-04-28,cancelled
11223344000177,RECV-2028-030228,28063.29,2027-03-20,pending
55667788000133,RECV-2028-030229,3308.72,2028-02-02,pending
99887766000111,RECV-2028-030230,29900.01,2027-09-17,cancelled
12345678000195,RECV-2028-030231,40928.73,2027-10-31,pending
98765432000198,RECV-2028-030232,3930.27,2027-05-27,pending
11223344000177,RECV-2028-030233,38680.27,2028-03-12,pending
55667788000133,RECV-2028-030234,48761.07,2027-12-11,cancelled
99887766000111,RECV-2028-030235,18014.69,2027-02-23,advanced
12345678000195,RECV-2028-030236,3070.87,2027-04-24,cancelled
98765432000198,RECV-2028-030237,885.00,2026-11-15,eligible
11223344000177,RECV-2028-030238,27545.40,2027-04-24,eligible
55667788000133,RECV-2028-030239,24388.20,2026-11-09,advanced
99887766000111,RECV-2028-030240,30683.39,2026-07-16,eligible
12345678000195,RECV-2028-030241,23711.60,2027-01-04,cancelled
98765432000198,RECV-2028-030242,43096.82,2027-08-08,pending
11223344000177,RECV-2028-030243,20850.75,2027-02-15,eligible
55667788000133,RECV-2028-030244,7348.11,2027-08-19,cancelled
99887766000111,RECV-2028-030245,24449.08,2027-11-10,cancelled
12345678000195,RECV-2028-030246,14039.81,2027-04-29,pending
98765432000198,RECV-2028-030247,46916.76,2027-08-27,advanced
11223344000177,RECV-2028-030248,25873.83,2027-07-13,pending
55667788000133,RECV-2028-030249,2607.27,2027-01-26,eligible
99887766000111,RECV-2028-030250,8972.11,2027-02-01,pending
12345678000195,RECV-2028-030251,13840.38,2027-11-16,eligible
98765432000198,RECV-2028-030252,46137.74,2028-03-15,cancelled
11223344000177,RECV-2028-030253,6371.96,2028-03-24,advanced
55667788000133,RECV-2028-030254,43177.74,2027-07-08,cancelled
99887766000111,RECV-2028-030255,1456.16,2026-05-18,advanced
12345678000195,RECV-2028-030256,24809.12,2027-12-31,pending
98765432000198,RECV-2028-030257,32273.48,2027-12-28,pending
11223344000177,RECV-2028-030258,35862.68,2027-08-20,pending
55667788000133,RECV-2028-030259,8924.41,2027-06-27,advanced
99887766000111,RECV-2028-030260,13995.08,2027-03-10,cancelled
12345678000195,RECV-2028-030261,39491.23,2026-04-30,pending
98765432000198,RECV-2028-030262,24339.42,2026-05-16,advanced
11223344000177,RECV-2028-030263,14180.08,2026-07-12,advanced
55667788000133,RECV-2028-030264,43469.05,2027-11-20,advanced
99887766000111,RECV-2028-030265,44997.38,2027-12-22,pending
12345678000195,RECV-2028-030266,38785.71,2027-09-20,pending
98765432000198,RECV-2028-030267,20200.37,2027-06-28,cancelled
11223344000177,RECV-2028-030268,37870.54,2027-09-24,pending
55667788000133,RECV-2028-030269,21005.12,2028-02-07,pending
99887766000111,RECV-2028-030270,30477.88,2026-05-13,eligible
12345678000195,RECV-2028-030271,18064.63,2028-01-14,pending
98765432000198,RECV-2028-030272,37711.38,2027-06-17,pending
11223344000177,RECV-2028-030273,18325.35,2026-10-04,cancelled
55667788000133,RECV-2028-030274,11471.20,2027-02-15,eligible
99887766000111,RECV-2028-030275,34250.04,2027-07-22,eligible
12345678000195,RECV-2028-030276,7102.40,2027-02-08,advanced
98765432000198,RECV-2028-030277,3815.27,2027-09-19,eligible
11223344000177,RECV-2028-030278,12227.04,2026-06-16,eligible
55667788000133,RECV-2028-030279,7049.41,2027-07-16,advanced
99887766000111,RECV-2028-030280,18869.09,2026-12-31,pending
12345678000195,RECV-2028-030281,21386.73,2026-07-06,eligible
98765432000198,RECV-2028-030282,36336.82,2027-12-16,eligible
11223344000177,RECV-2028-030283,49565.22,2027-03-22,pending
55667788000133,RECV-2028-030284,39317.45,2026-10-03,pending
99887766000111,,15444.04,2026-10-20,pending
12345678000195,RECV-2028-030286,34539.71,2027-09-06,advanced
98765432000198,RECV-2028-030287,4159.51,2026-10-22,cancelled
11223344000177,RECV-2028-030288,16043.11,2027-01-21,advanced
55667788000133,RECV-2028-030289,43750.90,2027-05-15,cancelled
99887766000111,RECV-2028-030290,46089.75,2026-08-16,eligible
12345678000195,RECV-2028-030291,42177.19,2026-09-20,pending
98765432000198,RECV-2028-030292,17646.86,2026-05-26,advanced
11223344000177,RECV-2028-030293,24010.81,2026-05-23,cancelled
55667788000133,RECV-2028-030294,17937.14,2028-02-09,pending
99887766000111,RECV-2028-030295,28729.71,2027-07-17,pending
12345678000195,RECV-2028-030296,17162.36,2026-09-05,advanced
98765432000198,RECV-2028-030297,28767.63,2027-11-06,advanced
11223344000177,RECV-2028-030298,13007.61,2027-04-14,advanced
55667788000133,RECV-2028-030299,31304.89,2026-05-30,advanced
99887766000111,RECV-2028-030300,15102.50,2026-08-05,advanced
12345678000195,RECV-2028-030301,22657.90,2027-06-15,eligible
98765432000198,RECV-2028-030302,11136.58,2026-06-27,pending
11223344000177,RECV-2028-030303,42356.52,2026-06-25,eligible
55667788000133,RECV-2028-030304,21844.83,2026-09-08,eligible
99887766000111,RECV-2028-030305,40029.17,2026-09-15,cancelled
12345678000195,RECV-2028-030306,25200.69,2026-08-20,pending
98765432000198,RECV-2028-030307,25087.50,2026-11-08,pending
11223344000177,RECV-2028-030308,10763.49,2027-04-06,cancelled
55667788000133,RECV-2028-030309,47445.79,2026-08-01,eligible
99887766000111,RECV-2028-030310,36637.93,2027-07-15,cancelled
12345678000195,RECV-2028-030311,2366.18,2027-04-22,eligible
98765432000198,RECV-2028-030312,4952.06,2026-10-02,pending
11223344000177,RECV-2028-030313,31396.36,2028-02-21,eligible
55667788000133,RECV-2028-030314,1175.70,2026-10-23,cancelled
99887766000111,RECV-2028-030315,33902.26,2026-11-07,pending
12345678000195,RECV-2028-030316,13466.43,2027-12-24,cancelled
98765432000198,RECV-2028-030317,3400.37,2027-07-18,cancelled
11223344000177,RECV-2028-030318,32533.51,2027-11-11,eligible
55667788000133,RECV-2028-030319,46304.49,2027-08-04,pending
99887766000111,RECV-2028-030320,14206.22,2027-04-07,pending
12345678000195,RECV-2028-030321,35152.68,2026-05-21,pending
98765432000198,RECV-2028-030322,30840.08,2026-05-22,advanced
11223344000177,RECV-2028-030323,45737.97,2027-06-16,cancelled
55667788000133,RECV-2028-030324,303.43,2026-09-30,advanced
99887766000111,RECV-2028-030325,800.52,2027-10-03,pending
12345678000195,RECV-2028-030326,32394.25,2027-12-17,cancelled
98765432000198,RECV-2028-030327,24668.39,2027-04-07,advanced
11223344000177,RECV-2028-030328,46230.34,2026-12-19,pending
55667788000133,RECV-2028-030329,9155.47,2026-11-29,advanced
99887766000111,RECV-2028-030330,10637.94,2026-07-19,cancelled
12345678000195,RECV-2028-030331,14666.74,2027-10-28,advanced
98765432000198,,5223.03,2027-12-04,cancelled
11223344000177,RECV-2028-030333,43084.24,2027-08-11,eligible
55667788000133,RECV-2028-030334,23378.78,2027-12-11,cancelled
99887766000111,RECV-2028-030335,6161.93,2026-08-22,cancelled
12345678000195,RECV-2028-030336,5803.30,2027-01-21,advanced
98765432000198,RECV-2028-030337,42809.70,2028-03-21,eligible
11223344000177,RECV-2028-030338,20017.52,2027-01-22,eligible
55667788000133,RECV-2028-030339,30800.46,2027-09-21,advanced
99887766000111,RECV-2028-030340,6211.88,2027-07-10,advanced
12345678000195,RECV-2028-030341,18811.63,2027-08-20,advanced
98765432000198,RECV-2028-030342,44164.12,2027-07-22,advanced
11223344000177,RECV-2028-030343,27307.88,2026-07-25,pending
55667788000133,RECV-2028-030344,36718.02,2028-02-27,eligible
99887766000111,RECV-2028-030345,37137.54,2027-04-10,cancelled
12345678000195,RECV-2028-030346,39540.46,2027-08-28,pending
98765432000198,RECV-2028-030347,27700.10,2027-10-23,eligible
11223344000177,RECV-2028-030348,33056.81,2026-05-09,eligible
55667788000133,RECV-2028-030349,18114.90,2027-08-14,cancelled
99887766000111,RECV-2028-030350,2596.19,2026-09-05,pending
12345678000195,RECV-2028-030351,29477.60,2028-02-26,eligible
98765432000198,RECV-2028-030352,24225.28,2026-10-06,cancelled
11223344000177,RECV-2028-030353,38068.46,2027-03-14,cancelled
55667788000133,RECV-2028-030354,40541.79,2026-10-18,cancelled
99887766000111,RECV-2028-030355,44752.69,2026-07-16,eligible
12345678000195,RECV-2028-030356,3574.24,2026-05-03,advanced
98765432000198,RECV-2028-030357,17961.36,2026-04-30,pending
11223344000177,RECV-2028-030358,40745.93,2026-04-28,advanced
55667788000133,RECV-2028-030359,48146.13,2026-06-24,pending
99887766000111,RECV-2028-030360,450.76,2027-03-07,pending
12345678000195,RECV-2028-030361,48238.20,2027-09-12,advanced
98765432000198,RECV-2028-030362,27561.95,2027-08-25,advanced
11223344000177,RECV-2028-030363,25582.07,2027-01-25,advanced
55667788000133,RECV-2028-030364,8195.72,2027-06-16,advanced
99887766000111,RECV-2028-030365,20233.04,2027-03-05,eligible
12345678000195,RECV-2028-030366,495.81,2026-07-21,cancelled
98765432000198,RECV-2028-030367,41912.67,2027-12-14,eligible
11223344000177,RECV-2028-030368,16695.58,2027-07-22,eligible
55667788000133,RECV-2028-030369,6928.99,2027-04-19,advanced
99887766000111,RECV-2028-030370,30391.31,2027-10-10,cancelled
12345678000195,RECV-2028-030371,23575.87,2026-08-01,pending
98765432000198,RECV-2028-030372,12634.33,2027-10-24,pending
11223344000177,RECV-2028-030373,43524.82,2027-12-18,advanced
55667788000133,RECV-2028-030374,45057.78,2026-06-10,pending
99887766000111,RECV-2028-030375,32649.58,2028-01-23,pending
12345678000195,RECV-2028-030376,8966.97,2026-08-15,advanced
98765432000198,RECV-2028-030377,23191.89,2027-07-29,eligible
11223344000177,RECV-2028-030378,15738.76,2028-03-10,cancelled
55667788000133,RECV-2028-030379,26247.58,2026-05-30,advanced
99887766000111,RECV-2028-030380,20404.24,2027-06-23,eligible
12345678000195,RECV-2028-030381,41276.09,2027-01-04,advanced
98765432000198,RECV-2028-030382,5093.25,2026-10-12,cancelled
11223344000177,RECV-2028-030383,719.95,2026-05-27,pending
55667788000133,RECV-2028-030384,40295.70,2027-07-08,cancelled
99887766000111,RECV-2028-030385,49356.97,2028-03-12,pending
12345678000195,RECV-2028-030386,28889.40,2027-05-28,advanced
98765432000198,RECV-2028-030387,9249.51,2027-07-05,advanced
11223344000177,RECV-2028-030388,42326.00,2026-07-19,eligible
55667788000133,RECV-2028-030389,15998.64,2027-06-11,cancelled
99887766000111,RECV-2028-030390,12818.03,2026-08-29,cancelled
12345678000195,RECV-2028-030391,34800.94,2028-01-27,eligible
98765432000198,RECV-2028-030392,36398.07,2027-12-14,eligible
11223344000177,RECV-2028-030393,33514.43,2026-08-25,advanced
55667788000133,,16492.57,2027-02-08,pending
99887766000111,RECV-2028-030395,49945.91,2027-11-14,pending
12345678000195,RECV-2028-030396,33908.54,2026-11-12,pending
98765432000198,RECV-2028-030397,32874.25,2027-07-02,pending
11223344000177,RECV-2028-030398,25888.48,2027-11-15,cancelled
55667788000133,RECV-2028-030399,6177.83,2027-07-09,pending
99887766000111,RECV-2028-030400,24104.52,2026-10-04,pending
12345678000195,RECV-2028-030401,31947.20,2026-12-13,cancelled
98765432000198,RECV-2028-030402,40087.86,2027-01-31,eligible
11223344000177,RECV-2028-030403,15590.29,2027-10-11,eligible
55667788000133,RECV-2028-030404,30531.82,2027-09-06,cancelled
99887766000111,RECV-2028-030405,29940.11,2027-07-23,eligible
12345678000195,RECV-2028-030406,1692.39,2027-06-11,pending
98765432000198,RECV-2028-030407,37992.77,2026-06-02,cancelled
11223344000177,RECV-2028-030408,11618.26,2027-04-07,pending
55667788000133,RECV-2028-030409,15215.56,2027-03-01,eligible
99887766000111,RECV-2028-030410,49451.98,2026-05-28,eligible
12345678000195,RECV-2028-030411,8531.51,2027-07-09,cancelled
98765432000198,RECV-2028-030412,15513.09,2027-03-09,advanced
11223344000177,RECV-2028-030413,36517.87,2026-05-18,cancelled
55667788000133,RECV-2028-030414,43107.99,2027-04-05,cancelled
99887766000111,RECV-2028-030415,770.52,2027-04-06,pending
12345678000195,RECV-2028-030416,5807.26,2026-10-30,advanced
98765432000198,RECV-2028-030417,7081.43,2027-06-02,eligible
11223344000177,RECV-2028-030418,37597.74,2027-02-03,pending
55667788000133,,30970.73,2026-10-12,pending
99887766000111,RECV-2028-030420,40689.85,2027-05-07,eligible
12345678000195,RECV-2028-030421,48040.73,2027-04-24,eligible
98765432000198,RECV-2028-030422,27976.78,2026-06-10,advanced
11223344000177,RECV-2028-030423,3432.08,2026-09-15,pending
55667788000133,RECV-2028-030424,16511.82,2027-08-13,advanced
99887766000111,RECV-2028-030425,39860.31,2026-09-28,cancelled
12345678000195,RECV-2028-030426,18632.95,2028-02-09,advanced
98765432000198,RECV-2028-030427,43066.82,2026-10-07,eligible
11223344000177,RECV-2028-030428,47821.53,2027-01-16,advanced
55667788000133,RECV-2028-030429,18455.21,2027-01-23,pending
99887766000111,RECV-2028-030430,44866.90,2026-05-25,pending
12345678000195,RECV-2028-030431,6485.83,2027-04-16,cancelled
98765432000198,RECV-2028-030432,6455.04,2027-11-27,pending
11223344000177,RECV-2028-030433,15401.01,2027-06-13,advanced
55667788000133,RECV-2028-030434,33342.06,2027-04-02,eligible
99887766000111,RECV-2028-030435,45133.95,2027-10-20,pending
12345678000195,RECV-2028-030436,37460.54,2026-12-16,cancelled
98765432000198,RECV-2028-030437,38952.76,2027-09-06,advanced
11223344000177,RECV-2028-030438,3504.60,2027-12-02,pending
55667788000133,RECV-2028-030439,16163.22,2027-07-11,pending
99887766000111,RECV-2028-030440,10857.36,2026-06-12,pending
