originator_tax_id,reference_number,amount,due_on,status
99887766000111,RECV-2029-040065,12219.71,2027-12-15,pending
12345678000195,RECV-2029-040066,13664.88,2027-08-15,pending
98765432000198,RECV-2029-040067,N/A,2027-02-28,eligible
11223344000177,RECV-2029-040068,16489.90,2027-02-01,pending
55667788000133,RECV-2029-040069,6095.28,2026-12-08,cancelled
99887766000111,RECV-2029-040070,21966.71,2027-05-27,eligible
12345678000195,RECV-2029-040071,30637.17,2028-02-14,pending
98765432000198,RECV-2029-040072,144.29,2027-07-02,eligible
11223344000177,RECV-2029-040073,N/A,2028-02-23,pending
55667788000133,RECV-2029-040074,36903.94,2027-09-16,eligible
99887766000111,RECV-2029-040075,44760.72,2026-11-28,cancelled
12345678000195,RECV-2029-040076,32052.63,2027-08-10,eligible
98765432000198,RECV-2029-040077,37645.56,2026-09-22,eligible
11223344000177,RECV-2029-040078,-11560.57,2027-01-27,cancelled
55667788000133,RECV-2029-040079,47224.17,2026-10-15,pending
99887766000111,RECV-2029-040080,26824.16,2027-02-27,pending
12345678000195,RECV-2029-040081,N/A,2027-01-04,advanced
98765432000198,RECV-2029-040082,6445.04,2026-05-18,pending
11223344000177,RECV-2029-040083,36590.06,2027-06-24,advanced
55667788000133,RECV-2029-040084,28102.14,2026-11-29,cancelled
99887766000111,RECV-2029-040085,12378.49,2026-06-21,eligible
12345678000195,RECV-2029-040086,40024.91,2027-06-02,pending
98765432000198,RECV-2029-040087,39612.79,2026-08-31,eligible
11223344000177,RECV-2029-040088,46803.66,2026-12-02,advanced
55667788000133,RECV-2029-040089,33909.56,2026-12-08,cancelled
99887766000111,RECV-2029-040090,-34980.95,2027-10-21,cancelled
12345678000195,RECV-2029-040091,N/A,2027-08-09,advanced
98765432000198,RECV-2029-040092,10614.36,2027-06-06,pending
11223344000177,RECV-2029-040093,26986.33,2027-10-25,cancelled
55667788000133,RECV-2029-040094,-39498.34,2026-08-18,eligible
99887766000111,RECV-2029-040095,18815.91,2027-12-11,eligible
12345678000195,RECV-2029-040096,-21371.77,2026-09-04,cancelled
98765432000198,RECV-2029-040097,N/A,2028-01-09,cancelled
11223344000177,RECV-2029-040098,1995.64,2027-04-13,advanced
55667788000133,RECV-2029-040099,N/A,2027-06-19,pending
99887766000111,RECV-2029-040100,6381.04,2026-05-15,cancelled
12345678000195,RECV-2029-040101,N/A,2027-07-13,cancelled
98765432000198,RECV-2029-040102,-4030.07,2027-03-02,pending
11223344000177,RECV-2029-040103,25493.17,2026-05-25,cancelled
55667788000133,RECV-2029-040104,49183.68,2027-07-09,pending
99887766000111,RECV-2029-040105,9479.75,2026-05-11,cancelled
12345678000195,RECV-2029-040106,9692.57,2027-08-04,cancelled
98765432000198,RECV-2029-040107,4349.82,2026-12-22,advanced
11223344000177,RECV-2029-040108,1449.28,2028-01-21,advanced
55667788000133,RECV-2029-040109,N/A,2026-07-07,cancelled
99887766000111,RECV-2029-040110,9666.07,2026-08-04,advanced
12345678000195,RECV-2029-040111,43168.99,2026-12-16,pending
98765432000198,RECV-2029-040112,5042.75,2026-08-10,advanced
11223344000177,RECV-2029-040113,21549.82,2028-02-18,eligible
55667788000133,RECV-2029-040114,10555.46,2026-07-05,advanced
99887766000111,RECV-2029-040115,N/A,2027-10-17,pending
12345678000195,RECV-2029-040116,-7339.04,2027-10-14,pending
98765432000198,RECV-2029-040117,20231.49,2026-05-26,cancelled
11223344000177,RECV-2029-040118,20161.91,2026-08-09,cancelled
55667788000133,RECV-2029-040119,28377.18,2027-12-28,eligible
99887766000111,RECV-2029-040120,37048.62,2027-09-11,advanced
12345678000195,RECV-2029-040121,1970.86,2026-08-25,advanced
98765432000198,RECV-2029-040122,33594.68,2027-08-26,pending
11223344000177,RECV-2029-040123,4737.59,2026-12-12,cancelled
55667788000133,RECV-2029-040124,36579.67,2027-02-20,pending
99887766000111,RECV-2029-040125,N/A,2026-06-29,eligible
12345678000195,RECV-2029-040126,30632.62,2027-07-01,eligible
98765432000198,RECV-2029-040127,N/A,2026-12-05,cancelled
11223344000177,RECV-2029-040128,-40569.41,2027-07-15,eligible
55667788000133,RECV-2029-040129,28859.65,2028-02-28,eligible
99887766000111,RECV-2029-040130,9180.11,2026-07-12,cancelled
12345678000195,RECV-2029-040131,24937.13,2026-10-01,advanced
98765432000198,RECV-2029-040132,30997.62,2026-11-08,eligible
11223344000177,RECV-2029-040133,23974.23,2026-09-22,eligible
55667788000133,RECV-2029-040134,33436.23,2027-04-30,advanced
99887766000111,RECV-2029-040135,N/A,2027-08-24,eligible
12345678000195,RECV-2029-040136,-14932.75,2026-12-11,pending
98765432000198,RECV-2029-040137,39299.12,2027-12-21,advanced
11223344000177,RECV-2029-040138,41952.94,2027-12-09,eligible
55667788000133,RECV-2029-040139,39917.32,2027-09-18,pending
99887766000111,RECV-2029-040140,3275.43,2026-10-07,cancelled
12345678000195,RECV-2029-040141,45351.28,2026-06-14,cancelled
98765432000198,RECV-2029-040142,7975.01,2026-10-03,pending
11223344000177,RECV-2029-040143,47197.59,2027-11-05,pending
55667788000133,RECV-2029-040144,14810.64,2026-11-23,advanced
99887766000111,RECV-2029-040145,32166.19,2027-08-19,pending
12345678000195,RECV-2029-040146,-13636.19,2026-05-16,eligible
98765432000198,RECV-2029-040147,N/A,2026-05-22,advanced
11223344000177,RECV-2029-040148,37421.15,2027-07-11,advanced
55667788000133,RECV-2029-040149,16626.57,2026-09-01,eligible
99887766000111,RECV-2029-040150,34768.48,2027-03-27,eligible
12345678000195,RECV-2029-040151,N/A,2026-11-03,cancelled
98765432000198,RECV-2029-040152,1393.49,2026-08-22,cancelled
11223344000177,RECV-2029-040153,18575.47,2026-06-06,pending
55667788000133,RECV-2029-040154,7105.95,2027-05-12,advanced
99887766000111,RECV-2029-040155,N/A,2027-12-25,advanced
12345678000195,RECV-2029-040156,-43871.16,2028-01-17,eligible
98765432000198,RECV-2029-040157,3528.26,2026-10-04,eligible
11223344000177,RECV-2029-040158,20458.16,2027-12-25,advanced
55667788000133,RECV-2029-040159,10235.79,2027-06-09,advanced
99887766000111,RECV-2029-040160,-28867.62,2027-11-14,pending
12345678000195,RECV-2029-040161,4746.90,2026-04-29,advanced
98765432000198,RECV-2029-040162,-37509.18,2027-01-16,eligible
11223344000177,RECV-2029-040163,N/A,2027-07-20,eligible
55667788000133,RECV-2029-040164,42727.68,2026-10-30,eligible
99887766000111,RECV-2029-040165,18512.77,2028-03-21,cancelled
12345678000195,RECV-2029-040166,15977.07,2027-03-31,advanced
98765432000198,RECV-2029-040167,28051.59,2028-01-13,pending
11223344000177,RECV-2029-040168,28688.90,2027-02-20,eligible
55667788000133,RECV-2029-040169,3186.19,2026-11-23,cancelled
99887766000111,RECV-2029-040170,40885.77,2027-04-15,cancelled
12345678000195,RECV-2029-040171,41508.20,2026-08-20,eligible
98765432000198,RECV-2029-040172,-24999.12,2027-03-21,advanced
11223344000177,RECV-2029-040173,N/A,2027-12-11,cancelled
55667788000133,RECV-2029-040174,28823.93,2028-03-19,advanced
99887766000111,RECV-2029-040175,9329.02,2027-05-26,advanced
12345678000195,RECV-2029-040176,30488.20,2028-03-27,pending
98765432000198,RECV-2029-040177,37572.46,2027-03-22,pending
11223344000177,RECV-2029-040178,14384.74,2027-09-05,eligible
55667788000133,RECV-2029-040179,9834.14,2027-05-30,eligible
99887766000111,RECV-2029-040180,25576.30,2026-04-30,advanced
12345678000195,RECV-2029-040181,14032.34,2028-01-10,eligible
98765432000198,RECV-2029-040182,47938.71,2028-03-13,advanced
11223344000177,RECV-2029-040183,6913.78,2027-01-13,advanced
55667788000133,RECV-2029-040184,25924.81,2028-02-28,eligible
99887766000111,RECV-2029-040185,27963.17,2027-02-04,advanced
12345678000195,RECV-2029-040186,30038.47,2027-06-05,advanced
98765432000198,RECV-2029-040187,30127.97,2026-05-29,pending
11223344000177,RECV-2029-040188,30563.27,2026-09-22,pending
55667788000133,RECV-2029-040189,3921.08,2027-10-18,eligible
99887766000111,RECV-2029-040190,33861.26,2026-06-25,cancelled
12345678000195,RECV-2029-040191,15803.58,2027-10-11,cancelled
98765432000198,RECV-2029-040192,48986.14,2027-10-30,advanced
11223344000177,RECV-2029-040193,7641.92,2026-09-26,pending
55667788000133,RECV-2029-040194,26546.63,2027-01-30,advanced
99887766000111,RECV-2029-040195,12588.04,2028-02-06,eligible
12345678000195,RECV-2029-040196,39849.97,2027-04-27,pending
98765432000198,RECV-2029-040197,18709.49,2026-11-06,cancelled
11223344000177,RECV-2029-040198,22065.10,2027-03-26,advanced
55667788000133,RECV-2029-040199,3408.00,2026-09-23,pending
99887766000111,RECV-2029-040200,16701.40,2027-08-12,eligible
12345678000195,RECV-2029-040201,7662.47,2027-07-27,cancelled
98765432000198,RECV-2029-040202,10080.98,2027-05-19,pending
11223344000177,RECV-2029-040203,25564.05,2027-08-31,cancelled
55667788000133,RECV-2029-040204,-24937.53,2027-05-01,pending
99887766000111,RECV-2029-040205,N/A,2026-11-23,cancelled
12345678000195,RECV-2029-040206,362.20,2026-12-03,pending
98765432000198,RECV-2029-040207,N/A,2027-03-19,pending
11223344000177,RECV-2029-040208,42790.10,2027-09-09,cancelled
55667788000133,RECV-2029-040209,43895.41,2027-11-05,cancelled
99887766000111,RECV-2029-040210,31904.54,2027-02-10,advanced
12345678000195,RECV-2029-040211,9065.27,2027-11-02,advanced
98765432000198,RECV-2029-040212,38725.96,2027-11-19,advanced
11223344000177,RECV-2029-040213,14889.66,2027-06-19,cancelled
55667788000133,RECV-2029-040214,32367.13,2026-07-02,cancelled
99887766000111,RECV-2029-040215,40302.15,2027-08-11,eligible
12345678000195,RECV-2029-040216,757.74,2028-03-21,eligible
98765432000198,RECV-2029-040217,19024.50,2027-04-15,advanced
11223344000177,RECV-2029-040218,43901.16,2026-08-09,pending
55667788000133,RECV-2029-040219,4502.61,2027-08-23,advanced
99887766000111,RECV-2029-040220,-16851.46,2026-11-19,pending
12345678000195,RECV-2029-040221,12630.78,2027-07-30,advanced
98765432000198,RECV-2029-040222,10799.88,2026-08-15,eligible
11223344000177,RECV-2029-040223,22535.34,2026-08-03,eligible
55667788000133,RECV-2029-040224,34212.44,2027-07-02,eligible
99887766000111,RECV-2029-040225,22268.24,2026-06-08,eligible
12345678000195,RECV-2029-040226,29137.54,2026-10-24,eligible
98765432000198,RECV-2029-040227,N/A,2027-07-10,eligible
11223344000177,RECV-2029-040228,-26638.32,2026-05-25,advanced
55667788000133,RECV-2029-040229,13189.28,2026-09-03,cancelled
99887766000111,RECV-2029-040230,44035.45,2026-08-24,cancelled
12345678000195,RECV-2029-040231,8431.31,2028-01-11,pending
98765432000198,RECV-2029-040232,8459.23,2027-04-29,pending
11223344000177,RECV-2029-040233,9352.32,2026-05-12,cancelled
55667788000133,RECV-2029-040234,22573.20,2027-06-05,advanced
99887766000111,RECV-2029-040235,25705.42,2026-06-20,advanced
12345678000195,RECV-2029-040236,28714.34,2027-12-16,pending
98765432000198,RECV-2029-040237,13109.85,2027-01-31,cancelled
11223344000177,RECV-2029-040238,-35578.83,2027-05-31,pending
55667788000133,RECV-2029-040239,15298.60,2028-03-14,cancelled
99887766000111,RECV-2029-040240,-49247.33,2027-04-05,eligible
12345678000195,RECV-2029-040241,49443.62,2027-08-01,cancelled
98765432000198,RECV-2029-040242,10085.36,2028-01-30,eligible
11223344000177,RECV-2029-040243,N/A,2027-08-06,eligible
55667788000133,RECV-2029-040244,10952.43,2027-10-04,pending
99887766000111,RECV-2029-040245,7359.99,2026-06-01,advanced
12345678000195,RECV-2029-040246,19810.14,2027-12-15,advanced
98765432000198,RECV-2029-040247,19844.05,2028-02-04,cancelled
11223344000177,RECV-2029-040248,25039.16,2028-01-17,pending
55667788000133,RECV-2029-040249,11286.86,2028-03-25,pending
99887766000111,RECV-2029-040250,38932.62,2027-03-14,eligible
12345678000195,RECV-2029-040251,N/A,2026-06-25,pending
98765432000198,RECV-2029-040252,25612.23,2027-12-02,cancelled
11223344000177,RECV-2029-040253,22628.23,2026-05-18,eligible
55667788000133,RECV-2029-040254,25165.50,2027-12-20,cancelled
99887766000111,RECV-2029-040255,20696.55,2027-08-13,eligible
12345678000195,RECV-2029-040256,25708.21,2026-07-15,cancelled
98765432000198,RECV-2029-040257,13139.12,2027-08-24,pending
11223344000177,RECV-2029-040258,5299.55,2026-10-29,pending
55667788000133,RECV-2029-040259,19505.41,2026-06-29,pending
99887766000111,RECV-2029-040260,35996.29,2027-05-15,cancelled
12345678000195,RECV-2029-040261,N/A,2027-08-29,cancelled
98765432000198,RECV-2029-040262,33886.95,2027-07-05,pending
11223344000177,RECV-2029-040263,N/A,2027-08-05,advanced
55667788000133,RECV-2029-040264,22162.62,2027-01-04,advanced
99887766000111,RECV-2029-040265,40498.80,2027-12-22,eligible
12345678000195,RECV-2029-040266,15726.10,2027-10-20,advanced
98765432000198,RECV-2029-040267,24127.96,2026-08-27,advanced
11223344000177,RECV-2029-040268,48245.63,2026-11-05,advanced
55667788000133,RECV-2029-040269,16777.95,2026-06-16,advanced
99887766000111,RECV-2029-040270,16774.95,2027-04-05,advanced
12345678000195,RECV-2029-040271,45681.88,2026-10-24,pending
98765432000198,RECV-2029-040272,5587.01,2027-06-07,pending
11223344000177,RECV-2029-040273,41968.68,2027-04-07,advanced
55667788000133,RECV-2029-040274,24696.96,2026-11-27,pending
99887766000111,RECV-2029-040275,N/A,2027-11-12,cancelled
12345678000195,RECV-2029-040276,37289.54,2028-03-02,eligible
98765432000198,RECV-2029-040277,N/A,2026-12-14,eligible
11223344000177,RECV-2029-040278,9739.48,2027-10-26,eligible
55667788000133,RECV-2029-040279,23301.66,2027-06-21,eligible
99887766000111,RECV-2029-040280,-17560.83,2026-09-11,cancelled
12345678000195,RECV-2029-040281,N/A,2027-10-01,cancelled
98765432000198,RECV-2029-040282,10410.06,2028-01-23,cancelled
11223344000177,RECV-2029-040283,23541.88,2027-09-16,pending
55667788000133,RECV-2029-040284,46512.42,2027-07-21,cancelled
99887766000111,RECV-2029-040285,4571.66,2027-04-20,advanced
12345678000195,RECV-2029-040286,47055.68,2026-06-19,pending
98765432000198,RECV-2029-040287,22052.87,2026-11-15,cancelled
11223344000177,RECV-2029-040288,20786.67,2027-04-02,advanced
55667788000133,RECV-2029-040289,N/A,2027-01-04,cancelled
99887766000111,RECV-2029-040290,-33251.95,2027-10-07,pending
12345678000195,RECV-2029-040291,13197.67,2026-08-27,eligible
98765432000198,RECV-2029-040292,-45460.56,2027-03-22,cancelled
11223344000177,RECV-2029-040293,N/A,2027-04-02,pending
55667788000133,RECV-2029-040294,10041.33,2026-11-06,cancelled
99887766000111,RECV-2029-040295,24533.06,2027-05-23,eligible
12345678000195,RECV-2029-040296,10774.42,2027-08-28,eligible
98765432000198,RECV-2029-040297,16394.86,2027-09-30,pending
11223344000177,RECV-2029-040298,32300.51,2027-02-07,pending
55667788000133,RECV-2029-040299,30473.91,2027-10-22,pending
99887766000111,RECV-2029-040300,11373.67,2026-05-24,eligible
12345678000195,RECV-2029-040301,9029.82,2027-12-05,advanced
98765432000198,RECV-2029-040302,-37705.74,2027-04-11,cancelled
11223344000177,RECV-2029-040303,49478.34,2027-10-28,cancelled
55667788000133,RECV-2029-040304,1042.70,2027-03-25,advanced
99887766000111,RECV-2029-040305,33463.64,2026-05-11,pending
12345678000195,RECV-2029-040306,17134.97,2027-12-05,pending
98765432000198,RECV-2029-040307,43589.08,2028-02-20,advanced
11223344000177,RECV-2029-040308,46140.19,2028-03-23,cancelled
55667788000133,RECV-2029-040309,36082.82,2027-06-26,eligible
99887766000111,RECV-2029-040310,3516.41,2026-12-10,advanced
12345678000195,RECV-2029-040311,34542.61,2026-05-15,eligible
98765432000198,RECV-2029-040312,34694.98,2027-09-13,eligible
11223344000177,RECV-2029-040313,27318.89,2026-05-28,eligible
55667788000133,RECV-2029-040314,45490.43,2027-03-30,cancelled
99887766000111,RECV-2029-040315,5532.35,2028-02-18,pending
12345678000195,RECV-2029-040316,32808.92,2026-10-11,cancelled
98765432000198,RECV-2029-040317,13819.24,2026-11-01,advanced
11223344000177,RECV-2029-040318,35013.23,2026-12-10,cancelled
55667788000133,RECV-2029-040319,24062.57,2026-07-04,advanced
99887766000111,RECV-2029-040320,1603.52,2026-12-14,eligible
12345678000195,RECV-2029-040321,29069.76,2026-12-07,cancelled
98765432000198,RECV-2029-040322,31264.60,2026-12-16,cancelled
11223344000177,RECV-2029-040323,1915.00,2027-01-13,eligible
55667788000133,RECV-2029-040324,12944.73,2026-12-19,eligible
99887766000111,RECV-2029-040325,N/A,2027-02-02,pending
12345678000195,RECV-2029-040326,43453.46,2026-10-28,eligible
98765432000198,RECV-2029-040327,31553.41,2026-09-26,pending
11223344000177,RECV-2029-040328,15614.83,2026-11-23,cancelled
55667788000133,RECV-2029-040329,10517.63,2027-08-31,pending
99887766000111,RECV-2029-040330,-5486.34,2026-07-21,cancelled
12345678000195,RECV-2029-040331,25212.99,2028-03-18,advanced
98765432000198,RECV-2029-040332,44446.84,2027-11-24,advanced
11223344000177,RECV-2029-040333,48397.44,2028-01-12,eligible
55667788000133,RECV-2029-040334,41779.68,2027-08-17,cancelled
99887766000111,RECV-2029-040335,29989.71,2027-08-11,pending
12345678000195,RECV-2029-040336,34788.26,2026-08-05,advanced
98765432000198,RECV-2029-040337,8664.62,2028-02-06,pending
11223344000177,RECV-2029-040338,24764.99,2027-06-22,cancelled
55667788000133,RECV-2029-040339,44076.80,2026-11-18,eligible
99887766000111,RECV-2029-040340,11786.38,2027-03-15,pending
12345678000195,RECV-2029-040341,19387.77,2028-02-28,cancelled
98765432000198,RECV-2029-040342,31077.52,2026-07-24,cancelled
11223344000177,RECV-2029-040343,45200.91,2027-10-14,eligible
55667788000133,RECV-2029-040344,15428.27,2026-11-22,pending
99887766000111,RECV-2029-040345,7115.25,2027-08-03,pending
12345678000195,RECV-2029-040346,48887.41,2027-01-13,cancelled
98765432000198,RECV-2029-040347,11341.74,2027-05-30,cancelled
11223344000177,RECV-2029-040348,48376.26,2026-08-25,pending
55667788000133,RECV-2029-040349,13151.77,2027-09-04,cancelled
99887766000111,RECV-2029-040350,31482.84,2027-12-28,pending
12345678000195,RECV-2029-040351,30224.96,2026-12-03,pending
98765432000198,RECV-2029-040352,6765.99,2026-10-04,eligible
11223344000177,RECV-2029-040353,833.45,2027-10-02,advanced
55667788000133,RECV-2029-040354,47653.91,2027-07-31,advanced
99887766000111,RECV-2029-040355,33928.87,2026-09-27,cancelled
12345678000195,RECV-2029-040356,44840.63,2026-11-12,cancelled
98765432000198,RECV-2029-040357,8045.24,2027-09-19,eligible
11223344000177,RECV-2029-040358,17321.24,2026-12-15,pending
55667788000133,RECV-2029-040359,41952.71,2028-01-25,cancelled
99887766000111,RECV-2029-040360,892.22,2026-08-28,eligible
12345678000195,RECV-2029-040361,41105.45,2026-06-21,advanced
98765432000198,RECV-2029-040362,45202.95,2027-12-26,eligible
11223344000177,RECV-2029-040363,36604.09,2026-07-05,advanced
55667788000133,RECV-2029-040364,-43742.73,2027-06-06,advanced
99887766000111,RECV-2029-040365,N/A,2027-12-27,advanced
12345678000195,RECV-2029-040366,42052.71,2027-01-27,advanced
98765432000198,RECV-2029-040367,15183.96,2028-03-06,pending
11223344000177,RECV-2029-040368,4588.52,2026-06-05,cancelled
55667788000133,RECV-2029-040369,43466.55,2026-05-31,pending
99887766000111,RECV-2029-040370,15132.34,2027-09-30,cancelled
12345678000195,RECV-2029-040371,45990.06,2027-09-11,cancelled
98765432000198,RECV-2029-040372,-16962.74,2027-06-06,advanced
11223344000177,RECV-2029-040373,18495.54,2026-07-01,cancelled
55667788000133,RECV-2029-040374,43872.08,2026-05-23,eligible
99887766000111,RECV-2029-040375,15402.35,2026-09-13,cancelled
12345678000195,RECV-2029-040376,22269.75,2028-02-07,eligible
98765432000198,RECV-2029-040377,40952.07,2027-05-23,pending
11223344000177,RECV-2029-040378,-15386.45,2027-09-27,eligible
55667788000133,RECV-2029-040379,27332.38,2027-11-12,pending
99887766000111,RECV-2029-040380,27119.63,2027-06-22,cancelled
12345678000195,RECV-2029-040381,34439.03,2027-04-19,eligible
98765432000198,RECV-2029-040382,16359.42,2026-06-13,cancelled
11223344000177,RECV-2029-040383,31095.06,2026-10-14,pending
55667788000133,RECV-2029-040384,33264.20,2028-02-29,eligible
99887766000111,RECV-2029-040385,44184.61,2027-06-08,pending
12345678000195,RECV-2029-040386,42538.52,2026-05-14,eligible
98765432000198,RECV-2029-040387,31949.27,2026-08-19,pending
11223344000177,RECV-2029-040388,22147.46,2026-10-22,pending
55667788000133,RECV-2029-040389,N/A,2027-12-27,eligible
99887766000111,RECV-2029-040390,16214.12,2026-05-19,eligible
12345678000195,RECV-2029-040391,18363.40,2027-08-05,pending
98765432000198,RECV-2029-040392,41443.62,2028-02-09,pending
11223344000177,RECV-2029-040393,N/A,2027-12-04,cancelled
55667788000133,RECV-2029-040394,30477.98,2028-01-22,eligible
99887766000111,RECV-2029-040395,39660.43,2026-12-21,eligible
12345678000195,RECV-2029-040396,47675.42,2026-06-03,cancelled
98765432000198,RECV-2029-040397,34708.48,2026-05-07,advanced
11223344000177,RECV-2029-040398,6472.49,2027-03-15,advanced
55667788000133,RECV-2029-040399,33461.22,2027-06-02,cancelled
99887766000111,RECV-2029-040400,27516.03,2026-10-29,advanced
12345678000195,RECV-2029-040401,27406.75,2027-03-04,eligible
98765432000198,RECV-2029-040402,24679.92,2028-03-04,pending
11223344000177,RECV-2029-040403,2124.54,2027-06-08,advanced
55667788000133,RECV-2029-040404,26735.85,2026-07-01,pending
99887766000111,RECV-2029-040405,44631.85,2027-06-01,pending
12345678000195,RECV-2029-040406,28577.72,2027-01-04,cancelled
98765432000198,RECV-2029-040407,46281.18,2027-05-24,cancelled
11223344000177,RECV-2029-040408,22684.77,2027-02-14,cancelled
55667788000133,RECV-2029-040409,31293.42,2027-10-14,eligible
99887766000111,RECV-2029-040410,28406.00,2027-05-04,advanced
12345678000195,RECV-2029-040411,N/A,2027-01-31,pending
98765432000198,RECV-2029-040412,30941.48,2026-11-06,eligible
11223344000177,RECV-2029-040413,33934.97,2027-07-23,pending
55667788000133,RECV-2029-040414,13573.10,2028-03-05,pending
99887766000111,RECV-2029-040415,33670.55,2027-04-08,advanced
12345678000195,RECV-2029-040416,23560.13,2028-02-06,cancelled
98765432000198,RECV-2029-040417,13682.81,2027-12-09,cancelled
11223344000177,RECV-2029-040418,16243.74,2027-11-10,cancelled
55667788000133,RECV-2029-040419,31108.50,2027-07-09,pending
99887766000111,RECV-2029-040420,105.27,2026-08-09,pending
12345678000195,RECV-2029-040421,7700.10,2027-12-19,cancelled
98765432000198,RECV-2029-040422,8106.70,2027-09-14,advanced
11223344000177,RECV-2029-040423,18412.98,2028-01-08,cancelled
55667788000133,RECV-2029-040424,-26155.98,2028-01-19,cancelled
99887766000111,RECV-2029-040425,41876.00,2027-03-03,eligible
12345678000195,RECV-2029-040426,36621.83,2027-04-10,pending
98765432000198,RECV-2029-040427,29062.47,2026-09-02,pending
11223344000177,RECV-2029-040428,21871.36,2027-07-21,cancelled
55667788000133,RECV-2029-040429,489.26,2027-09-30,advanced
99887766000111,RECV-2029-040430,-18280.03,2028-02-15,advanced
12345678000195,RECV-2029-040431,36396.71,2027-05-19,eligible
98765432000198,RECV-2029-040432,33900.34,2026-06-08,cancelled
11223344000177,RECV-2029-040433,N/A,2028-01-03,pending
55667788000133,RECV-2029-040434,15028.40,2026-11-13,cancelled
99887766000111,RECV-2029-040435,26154.69,2026-07-18,advanced
12345678000195,RECV-2029-040436,-11847.17,2027-03-08,eligible
