originator_tax_id,reference_number,amount,due_on,status
55667788000133,RECV-2030-050039,18412.23,2026-09-26,pending
99887766000111,RECV-2030-050040,268.57,2027-04-17,eligible
12345678000195,RECV-2030-050041,19741.54,2027-12-03,cancelled
98765432000198,RECV-2030-050042,40192.50,2027-10-01,cancelled
11223344000177,RECV-2030-050043,22537.80,2026-07-16,pending
00000000000000,RECV-2030-050044,19793.99,2026-11-29,pending
99887766000111,RECV-2030-050045,47921.95,2027-04-06,pending
,,,,
98765432000198,RECV-2030-050047,31572.83,2028-03-20,advanced
11223344000177,RECV-2030-050048,17716.19,2027-10-13,pending
55667788000133,RECV-2030-050049,35900.24,2027-10-31,cancelled
00000000000000,RECV-2030-050050,8299.04,2027-05-03,advanced
12345678000195,RECV-2030-050051,46913.19,2027-04-05,eligible
98765432000198,RECV-2030-050052,36468.02,2027-02-27,eligible
11223344000177,RECV-2030-050053,26254.43,2027-11-05,pending
55667788000133,RECV-2030-050054,36512.07,2027-03-26,pending
99887766000111,RECV-2030-050055,8519.15,2027-05-22,eligible
12345678000195,RECV-2030-050056,34076.05,2027-05-26,eligible
00000000000000,RECV-2030-050057,46960.61,2027-01-31,eligible
11223344000177,RECV-2030-050058,29789.78,2027-03-04,advanced
55667788000133,RECV-2030-050059,10703.91,2026-10-29,eligible
99887766000111,RECV-2030-050060,32258.17,2027-12-07,pending
12345678000195,RECV-2030-050061,44499.79,2027-04-08,pending
98765432000198,RECV-2030-050062,45835.43,2027-08-02,cancelled
11223344000177,RECV-2030-050063,42472.44,2027-10-02,pending
55667788000133,RECV-2030-050064,11897.29,2028-02-24,eligible
99887766000111,RECV-2030-050065,6174.45,2027-02-08,cancelled
12345678000195,RECV-2030-050066,46139.12,2028-01-31,cancelled
98765432000198,RECV-2030-050067,2077.00,2027-06-03,eligible
11223344000177,RECV-2030-050068,29119.34,2027-08-03,advanced
55667788000133,RECV-2030-050069,7484.07,2026-08-30,cancelled
99887766000111,RECV-2030-050070,38840.36,2026-12-28,advanced
12345678000195,RECV-2030-050071,14459.69,2027-05-21,advanced
98765432000198,RECV-2030-050072,27731.79,2026-12-19,eligible
11223344000177,RECV-2030-050073,11904.00,2027-02-22,eligible
55667788000133,RECV-2030-050074,5575.85,2027-11-25,pending
99887766000111,RECV-2030-050075,44371.78,2027-02-22,pending
12345678000195,RECV-2030-050076,34330.09,2026-08-09,eligible
98765432000198,RECV-2030-050077,19845.09,2027-01-31,eligible
11223344000177,RECV-2030-050078,29483.50,2028-01-03,cancelled
55667788000133,RECV-2030-050079,16952.88,2027-05-10,cancelled
99887766000111,RECV-2030-050080,7207.83,2027-06-16,cancelled
12345678000195,RECV-2030-050081,25635.10,2027-09-08,advanced
98765432000198,RECV-2030-050082,41313.28,2027-03-24,cancelled
11223344000177,RECV-2030-050083,6005.41,2028-03-07,eligible
55667788000133,RECV-2030-050084,24661.14,2026-09-17,pending
99887766000111,RECV-2030-050085,11481.84,2027-08-05,pending
12345678000195,RECV-2030-050086,17410.93,2028-03-07,eligible
98765432000198,RECV-2030-050087,44981.42,2027-02-24,eligible
11223344000177,RECV-2030-050088,33181.98,2026-05-25,eligible
55667788000133,RECV-2030-050089,16368.56,2026-05-29,pending
99887766000111,RECV-2030-050090,34132.06,2027-07-20,cancelled
12345678000195,RECV-2030-050091,9218.72,2028-01-02,eligible
98765432000198,RECV-2030-050092,26835.48,2027-03-07,eligible
00000000000000,RECV-2030-050093,3663.08,2027-09-19,cancelled
55667788000133,RECV-2030-050094,41115.13,2026-10-31,pending
99887766000111,RECV-2030-050095,30946.10,2026-09-14,eligible
12345678000195,RECV-2030-050096,33694.73,2026-07-16,pending
98765432000198,RECV-2030-050097,49781.75,2027-10-06,pending
11223344000177,RECV-2030-050098,19981.80,2027-05-06,pending
55667788000133,RECV-2030-050099,36932.33,2027-11-19,eligible
99887766000111,RECV-2030-050100,14115.37,2026-11-01,pending
12345678000195,RECV-2030-050101,12443.22,2027-05-23,eligible
98765432000198,RECV-2030-050102,16629.84,2027-11-20,advanced
11223344000177,RECV-2030-050103,46827.63,2027-03-25,pending
55667788000133,RECV-2030-050104,31888.50,2026-11-13,advanced
99887766000111,RECV-2030-050105,41316.48,2026-06-05,eligible
12345678000195,RECV-2030-050106,9392.73,2027-07-12,pending
98765432000198,RECV-2030-050107,29192.95,2027-08-13,cancelled
11223344000177,RECV-2030-050108,22113.66,2027-06-24,advanced
55667788000133,RECV-2030-050109,24566.58,2026-05-12,advanced
99887766000111,RECV-2030-050110,48751.77,2028-02-01,pending
12345678000195,RECV-2030-050111,5509.96,2026-10-15,pending
98765432000198,RECV-2030-050112,37857.23,2026-09-29,advanced
11223344000177,RECV-2030-050113,3001.71,2027-03-02,pending
55667788000133,RECV-2030-050114,20943.80,2027-01-17,cancelled
99887766000111,RECV-2030-050115,38923.82,2028-02-27,advanced
12345678000195,RECV-2030-050116,46013.60,2027-01-22,advanced
98765432000198,RECV-2030-050117,11881.48,2027-06-23,pending
11223344000177,RECV-2030-050118,28753.98,2026-12-08,pending
55667788000133,RECV-2030-050119,15592.44,2026-11-04,advanced
99887766000111,RECV-2030-050120,39777.63,2027-01-16,cancelled
12345678000195,RECV-2030-050121,978.75,2027-10-12,cancelled
98765432000198,RECV-2030-050122,38453.92,2028-01-29,advanced
11223344000177,RECV-2030-050123,13866.14,2027-08-11,advanced
55667788000133,RECV-2030-050124,18210.10,2028-03-05,cancelled
99887766000111,RECV-2030-050125,32218.92,2028-03-16,eligible
12345678000195,RECV-2030-050126,43383.58,2026-09-19,advanced
98765432000198,RECV-2030-050127,41436.37,2026-05-04,cancelled
11223344000177,RECV-2030-050128,48361.76,2026-07-21,eligible
55667788000133,RECV-2030-050129,14668.96,2027-01-08,cancelled
99887766000111,RECV-2030-050130,19176.36,2027-01-22,advanced
12345678000195,RECV-2030-050131,26923.42,2027-11-25,eligible
98765432000198,RECV-2030-050132,37793.90,2027-12-28,cancelled
11223344000177,RECV-2030-050133,45149.44,2028-02-14,pending
55667788000133,RECV-2030-050134,20729.31,2028-01-06,cancelled
99887766000111,RECV-2030-050135,35764.24,2027-08-25,eligible
12345678000195,RECV-2030-050136,12512.15,2026-09-14,cancelled
98765432000198,RECV-2030-050137,28746.92,2027-10-26,advanced
11223344000177,RECV-2030-050138,41823.35,2028-01-24,eligible
55667788000133,RECV-2030-050139,7534.42,2027-07-18,eligible
99887766000111,RECV-2030-050140,24537.17,2028-03-04,eligible
12345678000195,RECV-2030-050141,7611.75,2027-09-24,advanced
98765432000198,RECV-2030-050142,24488.58,2026-07-14,cancelled
11223344000177,RECV-2030-050143,25514.94,2027-04-30,advanced
55667788000133,RECV-2030-050144,46167.79,2027-08-04,eligible
,,,,
12345678000195,RECV-2030-050146,17540.77,2026-08-31,cancelled
98765432000198,RECV-2030-050147,39267.64,2026-06-06,pending
11223344000177,RECV-2030-050148,45388.47,2028-01-20,eligible
55667788000133,RECV-2030-050149,40577.25,2026-06-09,pending
99887766000111,RECV-2030-050150,35440.21,2027-05-29,advanced
12345678000195,RECV-2030-050151,39551.99,2027-02-01,eligible
98765432000198,RECV-2030-050152,46142.93,2027-04-27,eligible
11223344000177,RECV-2030-050153,30826.77,2026-07-17,eligible
55667788000133,RECV-2030-050154,41212.43,2027-10-26,cancelled
99887766000111,RECV-2030-050155,17805.52,2028-01-24,pending
12345678000195,RECV-2030-050156,8991.11,2027-12-15,cancelled
98765432000198,RECV-2030-050157,9196.81,2027-02-01,cancelled
11223344000177,RECV-2030-050158,24069.02,2026-07-14,advanced
55667788000133,RECV-2030-050159,7172.80,2028-01-08,advanced
99887766000111,RECV-2030-050160,33760.84,2026-12-10,cancelled
12345678000195,RECV-2030-050161,14752.10,2027-09-17,pending
98765432000198,RECV-2030-050162,26697.48,2028-02-18,pending
11223344000177,RECV-2030-050163,6891.54,2026-08-12,eligible
55667788000133,RECV-2030-050164,32160.53,2027-11-03,cancelled
99887766000111,RECV-2030-050165,6095.49,2026-12-22,pending
12345678000195,RECV-2030-050166,33052.25,2026-12-27,advanced
98765432000198,RECV-2030-050167,19551.34,2028-03-03,cancelled
00000000000000,RECV-2030-050168,35168.28,2027-10-22,advanced
55667788000133,RECV-2030-050169,48824.82,2028-01-11,pending
99887766000111,RECV-2030-050170,17363.78,2027-07-19,eligible
12345678000195,RECV-2030-050171,10463.61,2026-05-27,cancelled
98765432000198,RECV-2030-050172,19242.30,2026-06-13,cancelled
11223344000177,RECV-2030-050173,24974.65,2026-06-05,pending
55667788000133,RECV-2030-050174,36373.94,2028-01-25,cancelled
99887766000111,RECV-2030-050175,13009.53,2026-05-16,eligible
12345678000195,RECV-2030-050176,13803.69,2026-09-30,advanced
98765432000198,RECV-2030-050177,28097.43,2028-03-14,cancelled
11223344000177,RECV-2030-050178,20906.34,2027-09-16,eligible
55667788000133,RECV-2030-050179,42144.96,2026-09-08,advanced
99887766000111,RECV-2030-050180,29210.48,2027-06-03,pending
12345678000195,RECV-2030-050181,16223.21,2026-09-27,advanced
98765432000198,RECV-2030-050182,22720.56,2026-07-17,cancelled
11223344000177,RECV-2030-050183,276.87,2027-06-14,eligible
55667788000133,RECV-2030-050184,1863.87,2027-09-23,advanced
99887766000111,RECV-2030-050185,9362.32,2028-03-01,cancelled
12345678000195,RECV-2030-050186,18581.12,2027-09-15,advanced
98765432000198,RECV-2030-050187,3616.81,2028-01-06,pending
11223344000177,RECV-2030-050188,45387.91,2027-12-02,cancelled
55667788000133,RECV-2030-050189,46263.73,2027-01-15,pending
99887766000111,RECV-2030-050190,42908.91,2028-01-14,pending
12345678000195,RECV-2030-050191,22784.50,2026-11-14,pending
98765432000198,RECV-2030-050192,15249.60,2027-01-15,pending
11223344000177,RECV-2030-050193,39892.57,2026-08-06,advanced
55667788000133,RECV-2030-050194,27835.55,2027-11-23,advanced
99887766000111,RECV-2030-050195,11107.61,2026-06-24,advanced
12345678000195,RECV-2030-050196,43363.11,2027-11-11,advanced
98765432000198,RECV-2030-050197,8534.22,2027-03-20,cancelled
11223344000177,RECV-2030-050198,21531.74,2028-02-26,cancelled
55667788000133,RECV-2030-050199,7818.30,2026-04-28,advanced
99887766000111,RECV-2030-050200,23753.66,2028-01-10,advanced
12345678000195,RECV-2030-050201,46170.14,2028-01-15,advanced
98765432000198,RECV-2030-050202,47435.73,2028-03-08,advanced
11223344000177,RECV-2030-050203,15286.80,2028-01-07,cancelled
55667788000133,RECV-2030-050204,25547.05,2028-01-25,advanced
99887766000111,RECV-2030-050205,19440.41,2027-08-29,cancelled
12345678000195,RECV-2030-050206,9931.48,2027-04-07,pending
98765432000198,RECV-2030-050207,27180.80,2027-12-29,cancelled
11223344000177,RECV-2030-050208,39022.93,2027-02-03,pending
55667788000133,RECV-2030-050209,46975.93,2028-01-16,eligible
99887766000111,RECV-2030-050210,9927.70,2028-01-11,cancelled
12345678000195,RECV-2030-050211,25412.86,2027-09-25,eligible
98765432000198,RECV-2030-050212,9626.12,2027-09-19,eligible
11223344000177,RECV-2030-050213,49091.51,2027-01-15,eligible
55667788000133,RECV-2030-050214,6380.18,2026-11-14,eligible
99887766000111,RECV-2030-050215,36644.18,2028-02-03,cancelled
12345678000195,RECV-2030-050216,44955.18,2028-02-18,cancelled
98765432000198,RECV-2030-050217,19443.95,2026-04-27,advanced
11223344000177,RECV-2030-050218,36887.00,2027-09-10,pending
55667788000133,RECV-2030-050219,46956.07,2026-05-17,eligible
99887766000111,RECV-2030-050220,3664.70,2027-03-13,eligible
12345678000195,RECV-2030-050221,6341.06,2026-06-26,advanced
98765432000198,RECV-2030-050222,43100.11,2026-09-29,eligible
11223344000177,RECV-2030-050223,26846.32,2027-03-21,pending
55667788000133,RECV-2030-050224,39914.22,2028-01-07,advanced
99887766000111,RECV-2030-050225,9800.16,2027-01-05,cancelled
12345678000195,RECV-2030-050226,26601.80,2026-10-06,cancelled
00000000000000,RECV-2030-050227,38998.40,2028-02-10,eligible
11223344000177,RECV-2030-050228,25621.03,2027-12-28,eligible
55667788000133,RECV-2030-050229,19066.80,2026-09-28,pending
99887766000111,RECV-2030-050230,25297.43,2028-01-30,advanced
12345678000195,RECV-2030-050231,36312.50,2028-03-07,cancelled
98765432000198,RECV-2030-050232,26832.26,2027-12-24,pending
11223344000177,RECV-2030-050233,302.25,2027-09-12,pending
55667788000133,RECV-2030-050234,43625.25,2027-10-18,pending
99887766000111,RECV-2030-050235,36209.59,2028-01-28,cancelled
12345678000195,RECV-2030-050236,2712.00,2026-07-05,cancelled
98765432000198,RECV-2030-050237,35019.36,2028-01-13,cancelled
11223344000177,RECV-2030-050238,35521.95,2027-06-01,eligible
55667788000133,RECV-2030-050239,19354.95,2027-04-12,pending
99887766000111,RECV-2030-050240,30848.80,2028-01-28,pending
,,,,
98765432000198,RECV-2030-050242,198.20,2026-10-31,pending
11223344000177,RECV-2030-050243,5473.62,2028-03-26,advanced
55667788000133,RECV-2030-050244,30676.55,2027-03-28,pending
99887766000111,RECV-2030-050245,9748.45,2028-02-17,advanced
12345678000195,RECV-2030-050246,14466.32,2026-06-11,advanced
98765432000198,RECV-2030-050247,46748.07,2028-01-01,cancelled
11223344000177,RECV-2030-050248,17935.11,2027-04-13,advanced
55667788000133,RECV-2030-050249,26741.78,2027-09-19,cancelled
99887766000111,RECV-2030-050250,18364.70,2026-09-10,pending
12345678000195,RECV-2030-050251,32898.74,2027-03-31,eligible
98765432000198,RECV-2030-050252,21646.67,2027-12-29,advanced
11223344000177,RECV-2030-050253,47419.88,2027-06-23,cancelled
55667788000133,RECV-2030-050254,39628.35,2026-07-22,eligible
99887766000111,RECV-2030-050255,16003.74,2026-05-26,cancelled
12345678000195,RECV-2030-050256,27546.17,2027-07-08,eligible
98765432000198,RECV-2030-050257,19761.22,2026-05-06,advanced
11223344000177,RECV-2030-050258,48146.04,2026-05-12,pending
55667788000133,RECV-2030-050259,23494.17,2027-11-13,pending
99887766000111,RECV-2030-050260,16352.15,2026-07-13,eligible
12345678000195,RECV-2030-050261,24683.31,2027-03-23,pending
98765432000198,RECV-2030-050262,28975.30,2027-07-21,cancelled
11223344000177,RECV-2030-050263,277.96,2026-08-18,advanced
55667788000133,RECV-2030-050264,5283.91,2027-10-20,cancelled
99887766000111,RECV-2030-050265,3758.95,2026-10-05,pending
12345678000195,RECV-2030-050266,28171.86,2026-11-26,advanced
98765432000198,RECV-2030-050267,22243.74,2027-07-08,advanced
11223344000177,RECV-2030-050268,7357.40,2027-04-12,cancelled
55667788000133,RECV-2030-050269,39154.36,2027-12-01,cancelled
99887766000111,RECV-2030-050270,46555.83,2026-08-09,eligible
,,,,
98765432000198,RECV-2030-050272,9741.98,2027-12-21,pending
11223344000177,RECV-2030-050273,17455.59,2026-07-30,pending
55667788000133,RECV-2030-050274,41763.21,2026-12-28,cancelled
99887766000111,RECV-2030-050275,1440.03,2027-01-29,pending
12345678000195,RECV-2030-050276,40843.59,2026-11-19,cancelled
98765432000198,RECV-2030-050277,24058.06,2027-09-05,pending
11223344000177,RECV-2030-050278,26954.76,2028-01-24,eligible
55667788000133,RECV-2030-050279,6380.30,2026-08-31,advanced
99887766000111,RECV-2030-050280,9306.21,2027-06-04,eligible
12345678000195,RECV-2030-050281,39701.32,2027-03-14,eligible
98765432000198,RECV-2030-050282,19358.19,2027-12-29,cancelled
11223344000177,RECV-2030-050283,38211.22,2027-04-27,advanced
55667788000133,RECV-2030-050284,48833.63,2026-09-06,advanced
99887766000111,RECV-2030-050285,25319.67,2026-12-18,advanced
12345678000195,RECV-2030-050286,29031.38,2027-11-13,eligible
98765432000198,RECV-2030-050287,1719.25,2027-05-27,cancelled
11223344000177,RECV-2030-050288,1109.64,2026-11-15,cancelled
55667788000133,RECV-2030-050289,47019.01,2026-09-01,pending
99887766000111,RECV-2030-050290,19234.60,2026-10-19,eligible
12345678000195,RECV-2030-050291,45590.40,2026-11-16,eligible
98765432000198,RECV-2030-050292,36945.71,2027-07-29,eligible
11223344000177,RECV-2030-050293,48908.29,2027-11-02,eligible
55667788000133,RECV-2030-050294,12039.65,2027-09-28,advanced
99887766000111,RECV-2030-050295,22089.33,2027-09-29,eligible
12345678000195,RECV-2030-050296,23091.07,2026-05-27,advanced
98765432000198,RECV-2030-050297,29902.52,2028-01-13,cancelled
11223344000177,RECV-2030-050298,46267.52,2026-09-17,advanced
55667788000133,RECV-2030-050299,44964.16,2026-05-11,pending
99887766000111,RECV-2030-050300,49668.94,2027-04-29,eligible
12345678000195,RECV-2030-050301,48956.14,2027-02-22,cancelled
98765432000198,RECV-2030-050302,2757.12,2027-02-16,pending
11223344000177,RECV-2030-050303,30186.55,2027-10-03,cancelled
55667788000133,RECV-2030-050304,28517.80,2026-12-01,cancelled
99887766000111,RECV-2030-050305,15008.94,2027-03-21,eligible
12345678000195,RECV-2030-050306,9376.33,2028-03-10,eligible
98765432000198,RECV-2030-050307,8661.82,2026-09-16,pending
11223344000177,RECV-2030-050308,15616.16,2027-10-01,cancelled
55667788000133,RECV-2030-050309,17205.61,2027-07-19,pending
,,,,
12345678000195,RECV-2030-050311,46809.85,2026-11-06,cancelled
98765432000198,RECV-2030-050312,22466.71,2027-11-22,advanced
11223344000177,RECV-2030-050313,29992.52,2027-07-19,pending
55667788000133,RECV-2030-050314,33725.89,2027-03-12,pending
99887766000111,RECV-2030-050315,16520.99,2028-03-27,pending
12345678000195,RECV-2030-050316,13136.46,2027-05-25,eligible
98765432000198,RECV-2030-050317,39608.08,2026-10-27,cancelled
11223344000177,RECV-2030-050318,21584.31,2026-09-03,pending
55667788000133,RECV-2030-050319,39781.53,2027-09-03,cancelled
99887766000111,RECV-2030-050320,38742.82,2028-01-01,advanced
12345678000195,RECV-2030-050321,19283.50,2028-02-09,cancelled
98765432000198,RECV-2030-050322,15239.95,2026-09-16,advanced
11223344000177,RECV-2030-050323,38847.52,2026-11-04,advanced
55667788000133,RECV-2030-050324,782.13,2026-10-30,eligible
99887766000111,RECV-2030-050325,14211.70,2026-11-30,cancelled
12345678000195,RECV-2030-050326,866.75,2027-05-16,cancelled
98765432000198,RECV-2030-050327,46403.67,2027-09-09,advanced
11223344000177,RECV-2030-050328,32721.18,2026-06-03,eligible
55667788000133,RECV-2030-050329,27575.91,2027-09-01,advanced
99887766000111,RECV-2030-050330,21764.05,2027-04-11,pending
12345678000195,RECV-2030-050331,3290.82,2027-11-07,cancelled
98765432000198,RECV-2030-050332,1770.36,2027-09-29,eligible
11223344000177,RECV-2030-050333,11452.64,2028-03-02,eligible
55667788000133,RECV-2030-050334,49865.93,2028-03-22,eligible
99887766000111,RECV-2030-050335,30116.63,2028-02-14,eligible
12345678000195,RECV-2030-050336,38165.62,2027-02-10,advanced
,,,,
11223344000177,RECV-2030-050338,14832.50,2028-02-04,cancelled
55667788000133,RECV-2030-050339,13555.44,2026-10-04,cancelled
99887766000111,RECV-2030-050340,9493.90,2027-05-18,eligible
12345678000195,RECV-2030-050341,6741.42,2027-12-05,advanced
98765432000198,RECV-2030-050342,18693.67,2027-12-23,eligible
11223344000177,RECV-2030-050343,38729.09,2027-09-14,advanced
55667788000133,RECV-2030-050344,18710.89,2027-05-20,advanced
99887766000111,RECV-2030-050345,20267.49,2027-05-06,advanced
12345678000195,RECV-2030-050346,16307.25,2026-05-22,eligible
98765432000198,RECV-2030-050347,40153.87,2028-01-18,cancelled
11223344000177,RECV-2030-050348,27416.67,2027-08-14,cancelled
55667788000133,RECV-2030-050349,42071.39,2027-05-18,cancelled
99887766000111,RECV-2030-050350,31890.24,2026-05-08,advanced
12345678000195,RECV-2030-050351,28593.81,2027-06-16,eligible
98765432000198,RECV-2030-050352,29212.57,2026-07-04,eligible
11223344000177,RECV-2030-050353,16364.48,2027-03-31,advanced
55667788000133,RECV-2030-050354,37012.87,2027-10-01,pending
99887766000111,RECV-2030-050355,9508.77,2027-04-29,advanced
00000000000000,RECV-2030-050356,49047.46,2026-09-18,cancelled
98765432000198,RECV-2030-050357,19019.88,2026-05-10,eligible
,,,,
55667788000133,RECV-2030-050359,27148.97,2026-11-06,pending
99887766000111,RECV-2030-050360,4493.18,2026-11-07,advanced
12345678000195,RECV-2030-050361,22134.85,2027-11-28,eligible
98765432000198,RECV-2030-050362,22463.61,2027-02-15,cancelled
11223344000177,RECV-2030-050363,23191.16,2027-05-03,advanced
55667788000133,RECV-2030-050364,10493.91,2027-07-13,cancelled
00000000000000,RECV-2030-050365,46383.13,2027-10-13,eligible
12345678000195,RECV-2030-050366,37759.36,2026-09-23,cancelled
98765432000198,RECV-2030-050367,10398.90,2027-06-04,advanced
11223344000177,RECV-2030-050368,6708.25,2027-01-26,cancelled
55667788000133,RECV-2030-050369,41319.96,2026-10-29,cancelled
99887766000111,RECV-2030-050370,9716.73,2027-12-09,cancelled
12345678000195,RECV-2030-050371,24627.89,2026-05-07,pending
00000000000000,RECV-2030-050372,46509.36,2027-12-28,advanced
11223344000177,RECV-2030-050373,16033.98,2026-12-19,eligible
55667788000133,RECV-2030-050374,48686.02,2027-12-30,eligible
99887766000111,RECV-2030-050375,35704.93,2028-01-22,eligible
12345678000195,RECV-2030-050376,28464.53,2028-01-06,eligible
98765432000198,RECV-2030-050377,25834.28,2026-04-29,eligible
11223344000177,RECV-2030-050378,31860.14,2027-04-14,cancelled
55667788000133,RECV-2030-050379,18407.80,2026-07-30,pending
99887766000111,RECV-2030-050380,28221.01,2026-11-06,eligible
12345678000195,RECV-2030-050381,4570.51,2027-01-20,pending
98765432000198,RECV-2030-050382,1806.08,2027-09-15,pending
11223344000177,RECV-2030-050383,31161.31,2028-01-26,eligible
55667788000133,RECV-2030-050384,17732.46,2026-05-05,advanced
99887766000111,RECV-2030-050385,36843.93,2028-01-20,advanced
12345678000195,RECV-2030-050386,21075.10,2027-05-18,pending
98765432000198,RECV-2030-050387,19677.28,2026-10-22,eligible
11223344000177,RECV-2030-050388,17798.67,2026-06-14,pending
55667788000133,RECV-2030-050389,16615.89,2027-12-06,cancelled
99887766000111,RECV-2030-050390,41592.34,2027-05-22,pending
12345678000195,RECV-2030-050391,15058.48,2028-01-26,cancelled
98765432000198,RECV-2030-050392,17330.48,2027-05-28,eligible
11223344000177,RECV-2030-050393,16877.75,2026-10-22,advanced
55667788000133,RECV-2030-050394,28166.85,2026-05-08,advanced
99887766000111,RECV-2030-050395,36621.85,2027-03-01,pending
12345678000195,RECV-2030-050396,733.85,2027-09-26,eligible
98765432000198,RECV-2030-050397,19235.29,2028-03-25,cancelled
11223344000177,RECV-2030-050398,23774.42,2027-04-16,cancelled
55667788000133,RECV-2030-050399,31266.63,2027-09-24,eligible
99887766000111,RECV-2030-050400,17296.39,2027-07-11,cancelled
12345678000195,RECV-2030-050401,43378.43,2026-10-23,advanced
98765432000198,RECV-2030-050402,46933.92,2027-07-08,advanced
11223344000177,RECV-2030-050403,9589.17,2027-08-04,eligible
55667788000133,RECV-2030-050404,9988.00,2027-05-30,eligible
99887766000111,RECV-2030-050405,29981.65,2027-01-19,eligible
12345678000195,RECV-2030-050406,31630.27,2028-03-18,cancelled
98765432000198,RECV-2030-050407,37456.70,2027-10-30,advanced
11223344000177,RECV-2030-050408,29594.36,2026-06-02,eligible
55667788000133,RECV-2030-050409,44020.38,2027-11-23,cancelled
99887766000111,RECV-2030-050410,35376.45,2026-07-27,eligible
12345678000195,RECV-2030-050411,38205.96,2027-10-13,advanced
98765432000198,RECV-2030-050412,24363.60,2027-04-09,advanced
11223344000177,RECV-2030-050413,39267.71,2026-12-30,cancelled
55667788000133,RECV-2030-050414,1022.13,2026-09-07,cancelled
99887766000111,RECV-2030-050415,36149.08,2027-12-01,pending
12345678000195,RECV-2030-050416,29157.63,2027-01-13,pending
98765432000198,RECV-2030-050417,8573.70,2026-09-05,pending
11223344000177,RECV-2030-050418,7307.62,2026-09-25,pending
55667788000133,RECV-2030-050419,24588.21,2026-12-24,pending
99887766000111,RECV-2030-050420,33155.76,2027-03-31,advanced
12345678000195,RECV-2030-050421,29409.09,2028-02-24,eligible
98765432000198,RECV-2030-050422,42908.30,2027-03-18,advanced
00000000000000,RECV-2030-050423,25114.68,2027-02-08,eligible
,,,,
99887766000111,RECV-2030-050425,30971.46,2027-08-11,cancelled
12345678000195,RECV-2030-050426,32639.92,2027-05-19,cancelled
98765432000198,RECV-2030-050427,46255.16,2026-10-09,eligible
11223344000177,RECV-2030-050428,5026.60,2027-03-21,eligible
55667788000133,RECV-2030-050429,28553.58,2027-04-09,eligible
99887766000111,RECV-2030-050430,23614.73,2026-08-01,eligible
00000000000000,RECV-2030-050431,22826.96,2027-08-12,pending
98765432000198,RECV-2030-050432,16530.15,2026-07-11,eligible
11223344000177,RECV-2030-050433,947.35,2028-01-10,pending
55667788000133,RECV-2030-050434,32403.35,2027-09-20,cancelled
99887766000111,RECV-2030-050435,42278.58,2027-07-03,advanced
12345678000195,RECV-2030-050436,28637.36,2027-03-06,pending
98765432000198,RECV-2030-050437,36824.86,2027-11-07,cancelled
11223344000177,RECV-2030-050438,46381.45,2026-05-29,pending
55667788000133,RECV-2030-050439,11117.34,2028-03-07,cancelled
99887766000111,RECV-2030-050440,45468.24,2027-04-19,pending
12345678000195,RECV-2030-050441,38338.01,2027-04-12,advanced
98765432000198,RECV-2030-050442,21753.30,2028-01-07,advanced
11223344000177,RECV-2030-050443,20547.71,2027-11-21,advanced
